id,gen,smile,source,score
ALHH,0,COc1ccc(-c2cc(-c3ccc(CC(=O)O)c(Cl)c3)nc3ccc(C)cc23)cc1OC,generated,99.9
ALHN,0,CC(NC(=O)c1ccc(C2CC2)cc1)c1cn[nH]c1,generated,99.9
ALHP,0,COC1CN(C(=O)c2ccnc(-n3ccnc3)c2)CC(C)O1,generated,99.9
ALHW,0,Cc1ccc(NC(=O)CCNC(=O)c2ccco2)c(O)c1,generated,99.9
ALIV,0,COc1ccc(C2CNC(=O)c3cc(C)c(C)cc32)cc1OC,generated,99.9
ALJB,0,CNC(=O)C1CCN(C(=O)c2ccnc(OC3CCC3)c2)CC1,generated,99.9
ALJJ,0,Cc1ccc(N2CCN(CC(=O)N3CC=C(c4c[nH]c5ccccc45)CC3)CC2)cc1,generated,99.9
ALJL,0,Cc1nc(C)c(C(=O)N(C)Cc2nc3ccccc3[nH]2)s1,generated,99.9
ALJT,0,COc1cccc(CNC(=O)C2CCCN(c3nccnc3C)C2)c1,generated,99.9
ALJU,0,CC(C)(C)C(=O)NCC(=O)NC1(c2ccccc2)CCCCC1,generated,99.9
ALKA,0,O=C(CN1CCN(C(=O)c2ccccc2F)CC1)NCc1ccccc1,generated,99.9
ALKG,0,Cc1ccc2c(c1)c(C)nn2CC(=O)NCC(F)(F)F,generated,99.9
ALKQ,0,C=C(C)C(=O)OC1CC2(C)C(CC3(O)C(=O)C4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C2C(C)(C)C1CCC1CCCCC1,generated,99.9
ALKW,0,CN(C)C(=O)COc1cccc(CN2CCCC3(CC2)OCCO3)c1,generated,99.9
ALLH,0,CC(NC(=O)C(C)N1CCOCC1)c1ccc(-n2ccnc2)cc1,generated,99.9
ALLK,0,CC(C)c1cc(C(=O)Nc2ccc(Oc3ncccc3C(N)=O)cc2)co1,generated,99.9
ALLP,0,CCOC(=O)c1ccc(NC(=O)N2CCN(C(=O)c3ccccn3)CC2)cc1,generated,99.9
ALLR,0,NC(=O)Nc1cccc(C(=O)N2CCCC2c2ncc[nH]2)c1,generated,99.9
ALNQ,0,COc1cc(OC)cc(N(CC(=O)Nc2ccc(C)nn2)C(=O)CCC(=O)NCc2ccco2)c1,generated,99.9
ALOC,0,N#Cc1ccc(NC(=O)CN2CCCC2c2ccccc2F)cc1,generated,99.9
ALOW,0,CCOC(=O)C(=O)NCCCN1C(=O)c2cccc3cc(COc4ccc(Cl)cc4)cc(c23)C1=O,generated,99.9
ALPV,0,CC(C(=O)NCc1ccco1)N1CCC(N2CCCCC2)CC1,generated,99.9
ALQC,0,CC1CCC(NC(=O)Cc2ccc(-c3ccc(Cl)cc3)o2)CC1,generated,99.9
ALQQ,0,CCOc1cc(NC(=O)CCn2cncn2)ccc1OC(C)=O,generated,99.9
ALQT,0,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1cccs1)C2,generated,99.9
ALQZ,0,Cc1nc2cccc(C)c2n2c(-c3ccc(Cl)cc3)nnc12,generated,99.9
ALRD,0,Cc1nn(C)c2ncc(NC(=O)C3CC(=O)N(C4CC4)C3)cc12,generated,99.9
ALUC,0,CC(C)CC(C(=O)NC(C)(C)C)N1CC(CO)C(C2CC2)C1,generated,99.9
ALUS,0,Cc1cc(C)c2nc(C(=O)NCc3ccco3)[nH]c2c1,generated,99.9
ALVQ,0,COc1ccccc1CNS(=O)(=O)c1ccc(-n2cnnn2)cc1,generated,99.9
ALWC,0,O=C(c1ccc(COc2ccc(OC(F)(F)F)cc2)nc1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,generated,99.9
ALWW,0,O=C(c1ccc(N2CCOCC2)nc1)N1CCCCCC1,generated,99.9
ALXG,0,O=C(NCc1ccc(F)cc1)c1ccc(-c2ccc(=O)[nH]n2)cc1,generated,99.9
AMAH,0,Cc1ccc(C)c(OCC(=O)NCc2ccc3c(c2)OCO3)c1,generated,99.9
AMAI,0,N#Cc1ccc(N2CCN(C(=O)c3ccc(-n4ccnn4)cc3)CC2)cc1,generated,99.9
AMAK,0,COC(=O)c1ccc(C)c(NC(=O)C2CCC(=O)N(C)C2)c1,generated,99.9
AMAM,0,COc1ccc(NC(=O)NCC(C)(C)c2ccncc2)cc1C,generated,99.9
AMAP,0,COc1cccc(C(=O)N2CCC(C(=O)NCC3CC3)CC2)c1,generated,99.9
AMAT,0,CC(C)CC(CC(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)OC(C)(C)C,generated,99.9
AMAV,0,COc1ccc(CC(=O)Nc2ccc3c(c2)COC3)cc1,generated,99.9
AMAY,0,CC(C)CC(NC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(N)CCCNC(=N)N)C(C)C)C(C)C)C(=O)O,generated,99.9
AMAZ,0,COc1ccc(Cn2c3c(n(C4CC4)c2=O)CCC3)cc1NS(=O)(=O)N(C)C,generated,99.9
AMBB,0,CC(=O)c1cccc(OCC(=O)N2CCN(C(=O)C(C)C)CC2)c1,generated,99.9
AMBC,0,COc1ccc(C(=O)NCC(O)COc2ccc(F)cc2)cc1,generated,99.9
AMBK,0,CCCCCCCCCCCCCCCCCC(=O)NS(=O)(=O)c1ccc(N)cc1,generated,99.9
AMDA,0,COC(=O)C(C)NC(=O)c1ccc(-c2ccccc2)nc1,generated,99.9
AMDI,0,CCc1cccc(C)c1NS(=O)(=O)c1ccc(C)cc1N,generated,99.9
AMEB,0,Cc1cccc(CN2C(=O)c3ccccc3C2=O)c1C,generated,99.9
AMFA,0,O=C(Cc1ccc(O)c(O)c1)NCCCc1c[nH]c2ccccc12,generated,99.9
AMFL,0,COc1cccc(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,generated,99.9
AMFT,0,COc1ccc(-n2cc(CNC(=O)C3CC3)cn2)cc1,generated,99.9
AMHX,0,Cc1cc(C(=O)Nc2ccc(N3CCCC3=O)cc2)c(C)o1,generated,99.9
AMHY,0,CCC1CCCN(C(=O)c2cc3cc(F)cc(C)c3o2)C1,generated,99.9
AMIB,0,CCCCN(CCCC(=O)NCC1CCCCC1)C(=O)C1CCN(C(=O)OC(C)(C)C)CC1,generated,99.9
AMIF,0,Nc1ccc(-c2nc(-c3ccccc3)no2)c(OCC(F)(F)F)c1,generated,99.9
AMIH,0,Cc1cccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,generated,99.9
AMIP,0,CCOC(=O)N(C)c1ccc(C(C)NC(=O)Nc2ccccc2)cc1,generated,99.9
AMIQ,0,Cc1cccc(Oc2ccccc2C(=O)Nc2ncc(C)s2)c1,generated,99.9
AMIT,0,CCOc1ccc(C(=O)Nc2cc(C3CC3)nc3ccccc23)cc1,generated,99.9
AMIY,0,CC(C)(C)c1ccc(C=CC(=O)NCc2ccc(-c3ccccc3)cc2)cc1,generated,99.9
AMJE,0,CCCCCCCCCCCCCC(=O)Nc1cc(OC)cc(OC)c1,generated,99.9
AMJN,0,COc1ccc(CN(C)C(=O)c2cccnc2-n2cccc2)cc1,generated,99.9
AMJO,0,COCC(=O)N1CCC(c2nc3ccc(C)cc3[nH]2)CC1,generated,99.9
AMJR,0,CC(C)(C)C(=O)COc1ccc(NC(=O)c2ccco2)cc1,generated,99.9
AMJS,0,COc1cc(C=CC(=O)C=C(C=Cc2cc(OC)c(OC)cc2OC)c2ccccc2)ccc1O,generated,99.9
AMKB,0,Cc1noc(C)c1CCC(=O)Nc1ccccc1-n1cnnn1,generated,99.9
AMKO,0,COc1ccc(C(C)NC(=O)C(NC(=O)NC(C)C)c2ccccc2)cc1,generated,99.9
AMLM,0,Cc1ccccc1CN(C)C(=O)C(C)(C)NC(=O)C1CC1,generated,99.9
AMLP,0,CC(C)C(=O)Nc1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,generated,99.9
AMMT,0,CC(=O)Nc1ccc(CC(=O)OCC(=O)NC2CCCC2)cc1,generated,99.9
AMNA,0,CC(C)NC(=O)N(C)C(=O)C1(c2ccccc2)CCCCC1,generated,99.9
AMPB,0,COc1ccc(-c2nc(CN3CCOC(C)C3)cs2)cc1,generated,99.9
AMQL,0,CC1CCC(NC(=O)CNC(=O)c2ccccc2Cl)CC1,generated,99.9
AMRD,0,COc1ccccc1C(=O)NCC(=O)NCc1c(C)noc1C,generated,99.9
AMRH,0,O=C(Nc1nc2ccccc2s1)C1CCCN(c2ncccn2)C1,generated,99.9
AMSA,0,Cc1nnc(SCC(=O)Nc2cccc(S(N)(=O)=O)c2)n1N,generated,99.9
AMSC,0,Cc1ccc(C(=O)c2ccc(C)cc2CC2CCCCC2)cc1,generated,99.9
AMUW,0,O=C1CC(N2CCCCC2)Cc2cc3c(cc21)OCO3,generated,99.9
AMUZ,0,COc1ccc(OC)c(CCC(=O)Oc2ccc(C#N)cc2)c1,generated,99.9
AMVD,0,COc1ccccc1N1CCN(CCC(=O)NCc2ccccc2)CC1,generated,99.9
AMVE,0,Cc1ccc(C(=O)N2CCN(Cc3ccc(Br)s3)CC2)cn1,generated,99.9
AMVF,0,O=C(c1ccc2cc[nH]c2c1)N1CCC2(CC1)NCCO2,generated,99.9
AMVK,0,Cc1cc(C)cc(NC(=O)c2cccnc2OCC(F)F)c1,generated,99.9
AMVL,0,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)C(C)C(=O)OC(C)C(=O)Nc1ccc(Cl)c(C)c1,generated,99.9
AMVQ,0,CC(C)CC(NC(=O)c1ccc(N(C)C)cc1)C(=O)O,generated,99.9
AMVV,0,Cc1ccc(S(=O)(=O)N2CCCC2c2cccs2)cc1,generated,99.9
AMVX,0,Cc1noc(-c2ccc(NC(=O)NCC3COC3)cc2)n1,generated,99.9
AMWF,0,Cc1cccc(OCC(=O)NC(Cc2ccccc2)C(=O)NCc2cccc(C(F)(F)F)c2)c1,generated,99.9
AMWY,0,CC(=O)N1CCCC(C)(C(=O)NCc2cccnc2)C1,generated,99.9
AMWZ,0,Cc1cccc(NC(=O)NC(c2nc(-c3ccccc3)no2)C(C)(C)C)c1,generated,99.9
AMXJ,0,CNC(=O)c1ccc(CNC(=O)CC(C)(C)C#N)cc1,generated,99.9
AMXK,0,CCOC(=O)C(CC)CC(=O)Nc1ccc(C(C)=O)cc1,generated,99.9
AMXN,0,O=C(NCCOc1ccccc1)c1cc2ccccc2oc1=O,generated,99.9
AMXV,0,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccccc1Cl,generated,99.9
AMYG,0,CCCNC(=O)CN1CCc2nc(NC(=O)c3ccccc3)nc(C)c2C1,generated,99.9
AMYH,0,Cc1nc(NC(=O)CCC(=O)N2CCc3ccccc32)sc1C,generated,99.9
AMYT,0,COC(=O)c1cc(NC(=O)NCc2cccc(Cl)c2)ccc1F,generated,99.9
AMZD,0,O=C(Nc1nc2ccccc2[nH]1)c1ccc2ccc(-c3ccc(Cl)cc3)nc2n1,generated,99.9
AMZE,0,COc1cccc(C(=O)Nc2ccc(N=Nc3ccc(Cl)cc3)c(Cl)c2)c1,generated,99.9
AMZH,0,COc1cccc(-c2ccc(Cn3c(-c4ccccn4)nc4ccccc43)cc2)c1,generated,99.9
AMZJ,0,Cc1noc(COc2ccc(F)cc2C(=O)Nc2ccccn2)n1,generated,99.9
AMZU,0,CC(C)(C)c1ccc(NC(=O)c2ccc(F)cc2F)c(C(=O)O)c1,generated,99.9
AMZZ,0,CC1(c2ccc(Cl)cc2)CC(N2CCC(N3CCN(CC4CCCCC4)CC3)CC2)C(=O)N1,generated,99.9
ANAG,0,Cc1ccc(C(=O)N(C)Cc2csc(-c3ccco3)n2)c(F)c1,generated,99.9
ANAQ,0,CC=CC1CC(C(=O)NCc2ccc(C(C)=O)cc2)CC(=O)N1CS(=O)(=O)c1ccc(C)cc1,generated,99.9
ANAU,0,COc1ccc(CN2CCN(C(=O)c3cnccn3)CC2)cc1,generated,99.9
ANAW,0,COc1ccc(OC)c(CN(C(=O)c2ccco2)C(C)C)c1,generated,99.9
ANBC,0,CC(C)Cc1ccc(C(=O)C(C#N)c2nc3ccccc3s2)cc1,generated,99.9
ANBI,0,O=C(Cn1cc(C(=O)CCCO)c(=O)c2ccccc21)c1cccs1,generated,99.9
ANBW,0,CCc1c(C(=O)Nc2cc(C(C)(C)C)no2)oc(=O)c2ccccc12,generated,99.9
ANCP,0,CS(=O)(=O)c1ccc(CNC(=O)c2ccc(C#N)cc2)cc1,generated,99.9
ANDD,0,O=C(COc1ccc2c(c1)OCO2)Nc1ccccc1Cl,generated,99.9
ANDF,0,COc1ccc(C(C)NC(=O)c2cc(NC(C)=O)ccc2Cl)cc1OC,generated,99.9
ANDY,0,CN1CCN(c2ccc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)cc2)CC1,generated,99.9
ANEN,0,Cc1ccc(-c2n[nH]c(C(=O)Nc3ccc(C)cc3C)n2)cc1,generated,99.9
ANEP,0,COc1cccc(-c2cc(NC(=O)C3CC(=O)N(C4CC4)C3)n[nH]2)c1,generated,99.9
ANER,0,O=C1NC(=O)C(=Cc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)N1,generated,99.9
ANEU,0,N#Cc1ccc(CC2CCN(CCCNCC3CCC(NC(=O)Nc4ccc(O)cc4)CC3)CC2)cc1,generated,99.9
ANFN,0,Cc1cccc(C2CC2C(=O)Nc2ccc(F)c(C#N)c2)c1,generated,99.9
ANFY,0,O=C(c1ccsc1)N1CCCC(c2ccc(-n3ccnc3)nc2)C1,generated,99.9
ANGD,0,CCNC(=O)c1c(-c2ccc(Br)cc2)noc1-c1ccccc1,generated,99.9
ANGO,0,O=C(NCc1nc2ccccc2[nH]1)C1CC1c1ccccc1,generated,99.9
ANHR,0,O=C(Nc1ccc(Cl)cc1)c1ccc(=O)n(Cc2cccc3ccccc23)n1,generated,99.9
ANHU,0,CC(C)C1=C(c2ccccc2)C(=O)C=C(NCCN2CCOCC2)C1=O,generated,99.9
ANIB,0,CN1CCN(C2CCC(C(=O)NC3CCCCC3)CC2)CC1,generated,99.9
ANKN,0,COc1ccc(CC(=O)NC(C)CC(=O)N(C(C)C)C2CC2)cc1,generated,99.9
ANKY,0,Cn1cc(C(=O)N2CCCC2)nc1C1CCN(Cc2ccc(C(C)(C)C)cc2)CC1,generated,99.9
ANLF,0,CC(C)c1nc(CC(=O)NCc2ccc(-n3cccn3)cc2)no1,generated,99.9
ANLZ,0,CC1CCC(NC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,generated,99.9
ANME,0,CNc1nc(C(F)(F)F)nc2c1c(=O)[nH]c(=O)n2C,generated,99.9
ANMF,0,CCOC1CCN(C(=O)Nc2cccc(OC3CCCC3)c2)CC1,generated,99.9
ANML,0,Cc1ccc(NC(=O)COC(=O)CNC(=O)c2cc(C)ccc2C)c(C)c1,generated,99.9
ANMN,0,CCOc1cc(Cl)ccc1Nc1nc(Nc2ccccc2)nc2ccccc12,generated,99.9
ANNE,0,CCN(Cc1ccncc1)C(=O)c1cc2ccccc2c(=O)[nH]1,generated,99.9
ANNN,0,CN(Cc1ccc(F)c(F)c1)Cc1nc2ccccc2c(=O)[nH]1,generated,99.9
ANNR,0,CCCCCCCCCCCCCCC(=O)OCC1OC(OC2C(O)C(COCc3ccc(OC)c(OC)c3)OC(CO[Si](C)(C)C(C)(C)C)C3(O)C(COC(C)=O)OC23)C(O)C1O,generated,99.9
ANNZ,0,COc1cccc(C(C)(C)NC(=O)CCn2cccn2)c1,generated,99.9
ANOG,0,O=C(NCCc1ccccc1)C1CCCN(c2ccccn2)C1,generated,99.9
ANOQ,0,CC(=O)N1CCN(c2ccc(Nc3nc(Nc4cccc(C(=O)Nc5c(F)cccc5Cl)c4)nc(N4CCOCC4)n3)cc2)CC1,generated,99.9
ANSZ,0,COc1ccc(-c2noc(C3CCCN3C(=O)c3ccco3)n2)cc1,generated,99.9
ANTA,0,CN1CCN(CCNC(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)CC1,generated,99.9
ANTC,0,Cc1ccc(NC(=O)CNC(=O)c2cc3ccccc3o2)cc1C,generated,99.9
ANTF,0,COc1cc(C=Cc2ccc(OCc3ccccc3)cc2)ccc1O,generated,99.9
ANTG,0,O=C(c1ccc2cc(O)ccc2c1)N1CCC(O)(CO)CC1,generated,99.9
ANTH,0,COc1ccc(NC(=O)CN(CCC#N)c2ccccc2)cc1,generated,99.9
ANTI,0,Cc1nc(CC(=O)NC2CCCc3cc(Cl)ccc32)cs1,generated,99.9
ANTK,0,COc1ccc(CCC(=O)N2CCc3ccccc3C2)cc1OC,generated,99.9
ANTL,0,COc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(OC)c1OC,generated,99.9
ANTM,0,CC(=O)N1N=C(c2ccc[nH]2)CC1c1ccc(F)cc1,generated,99.9
ANTP,0,COc1ccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,generated,99.9
ANTQ,0,Cc1ccc(C(=O)Nc2cc(NC(=O)C3CC3)ccc2C)s1,generated,99.9
ANTR,0,CCOC(=O)C1CCN(C(=O)Cc2ccc(Cl)c(C)c2)CC1,generated,99.9
ANTS,0,CC(C)C(=O)NCC1CCN(C(=O)C2CCCC2)C1,generated,99.9
ANTT,0,Cc1nnc(CN2CCc3cc(F)c(F)cc3C2)n1C,generated,99.9
ANTW,0,CCN(CC)C(=O)CN(C)C(=O)C1CC2CCC1(C)C2,generated,99.9
ANTX,0,CC(NCc1ccccc1)C(=O)Nc1cc(C(F)(F)F)ccc1F,generated,99.9
ANTZ,0,CCCCC(NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(C)c1ccc(O)cc1,generated,99.9
ANUI,0,Cc1ccc(C)c(S(=O)(=O)N(C)C)c1,generated,99.9
ANVE,0,CC(=O)NCCCNC(=O)c1cn(-c2ccccc2)nn1,generated,99.9
ANVV,0,CC(=O)N1CCC(NC(=O)C(C)Oc2ccccc2Cl)CC1,generated,99.9
ANVZ,0,Cc1ccc(-c2cc(C(=O)NCc3ccncc3)n[nH]2)cc1,generated,99.9
ANWT,0,CCCCCCC(=O)N1CCC(n2c(C)nc3ccccc32)CC1,generated,99.9
ANWV,0,CC(=O)Nc1ccc(CC(=O)Nc2cn[nH]c2)cc1,generated,99.9
ANWW,0,O=C(CSc1nnc(-c2ccc(F)cc2)o1)NC1CCCCC1,generated,99.9
ANXD,0,O=C1NC(=O)C(=Cc2ccc(OC(F)F)c([N+](=O)[O-])c2)S1,generated,99.9
ANYF,0,O=C(NCC(O)COc1ccccc1)Nc1ccc(Cl)c(Cl)c1,generated,99.9
ANZE,0,CCCCCCCCCCCCCCCC(=O)NC(COCCN(CC(=O)OCc1ccccc1)C(=O)O)C(=O)O,generated,99.9
ANZF,0,Cc1cc(=O)oc2cc(OCc3cccc(C(F)(F)F)c3)ccc12,generated,99.9
AOAY,0,CCCCCCCCCCCCCC(=O)OCC1OC(Oc2ccc(C)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,generated,99.9
AOBR,0,Cc1cc(C(=O)NCc2ccco2)n(-c2ccccc2)n1,generated,99.9
AOBX,0,O=C(CCCNc1nc2ccccc2c(=O)[nH]1)NC1CCCCCC1,generated,99.9
AOCA,0,CN(C)C(=O)c1ccc(C(=O)NCc2ccncc2)cc1,generated,99.9
AOCC,0,CCCNC(=O)Nc1ccc2c(c1)N(C(=O)CCC)C(C)C(C)(C)O2,generated,99.9
AOCG,0,COC(=O)c1cccc(NC(=O)C(C)Nc2nc3ccccc3s2)c1,generated,99.9
AOCN,0,CC(=O)Nc1ccc(NC(=O)CSc2nc3cc(C)ccc3o2)cc1,generated,99.9
AOCR,0,Cc1ccc(OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,generated,99.9
AODD,0,CCc1onc(C)c1NC(=O)N1CCC(Oc2ccc(F)cc2)CC1,generated,99.9
AODG,0,CC1(C)CCC(C)(COc2ccc(CCC(=O)O)cc2)CC1,generated,99.9
AODJ,0,CCCCn1nc(C(=O)Nc2ccc(Cl)cn2)ccc1=O,generated,99.9
AODK,0,CCC(C)NC(=O)CCNC(=O)c1ccnc(-n2cccn2)c1,generated,99.9
AODL,0,CCNC(=O)c1ccc(CNc2n[nH]c(-c3ccccc3)n2)cc1,generated,99.9
AODM,0,COc1ccc(C(C)=O)cc1C(=O)N(C)Cc1ccoc1,generated,99.9
AODN,0,CN(Cc1ccc(Cl)cc1)C(=O)Nc1ccccc1C(N)=O,generated,99.9
AODO,0,Cc1cc(-c2ccc(C(=O)Nc3ncc(C)s3)cc2)no1,generated,99.9
AODV,0,CN1CCN(c2ccc(-c3noc(-c4cccnc4)n3)cc2)CC1,generated,99.9
AOEG,0,COCc1nc(-c2ccccc2)nc(N2CCN(C(=O)C(C)(C)C)CC2)n1,generated,99.9
AOEW,0,CC(C)(C)NC(=O)CN1CCCC1c1ccc(C(C)(C)C)cc1,generated,99.9
AOFK,0,CC(C)Cc1ccc(C(=O)NCC2CCC(=O)NC2)o1,generated,99.9
AOHL,0,Cc1ccc(-c2nc(-c3ccc(N(C)C)nc3)cs2)o1,generated,99.9
AOHT,0,COc1cccc(CNC(=O)N(C)Cc2ccc(F)cc2)c1,generated,99.9
AOHZ,0,Nc1nc(SCc2ccc(OC(F)(F)F)cc2)nc2c1cnn2CCCN(CCO)CCCO,generated,99.9
AOIG,0,COC(=O)c1ccc(CN(C)C(=O)c2ccccc2Cl)o1,generated,99.9
AOIK,0,CCC(CC)C(=O)N1CCN(C(=O)CCS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,generated,99.9
AOJL,0,CC(=O)NC(C(=O)N(C)C(C)Nc1ccc(Br)cn1)c1ccccc1,generated,99.9
AOLP,0,COC(=O)Cc1ccc(OC(=O)c2ccc(C)c(F)c2)cc1,generated,99.9
AONJ,0,CCc1c(Cc2ccccc2)c(-c2ccccc2)nc2cnn(C)c12,generated,99.9
AONL,0,O=C(CNC(=O)c1ccccc1-c1ncccc1Cl)Nc1ccc(Cl)cc1,generated,99.9
AONM,0,CCC(C)NC(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,generated,99.9
AONN,0,NC(=O)CCC(NC(=O)C(CC(N)=O)NC(=O)C(N)CC1COCCO1)C(=O)NCc1ccccc1,generated,99.9
AONQ,0,Cc1ccc(C)c(NC(=O)COC(=O)Cc2ccc(O)cc2)c1,generated,99.9
AONS,0,CCc1nc2cc(NC(=O)c3ccc(-n4cncn4)cc3)ccc2o1,generated,99.9
AONX,0,CCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,generated,99.9
AOOD,0,CCOc1ccc(F)c(C(=O)N2CCCN(C(=O)C(C)C)CC2)c1F,generated,99.9
AOOF,0,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccc(Cl)cc1,generated,99.9
AOOG,0,CC(C)CCNC(=O)C1(c2ccccc2)CCN(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)CC1,generated,99.9
AOOH,0,COc1ccccc1OC1CN(C(=O)c2cc(C)cc(C)c2)C1,generated,99.9
AOOM,0,CC(=O)N1CCCc2cc(S(=O)(=O)Nc3nnc(C4CCCCC4)s3)ccc21,generated,99.9
AOOO,0,Cc1cc(C)c(NC(=O)CN2C(=O)CN(Cc3ccccc3)C2=O)c(C)c1,generated,99.9
AOOT,0,COC(=O)C1CCCN(C(=O)Nc2cccc(C#N)c2)C1,generated,99.9
AOOU,0,CCN1CC(C(=O)NC(C)c2ccc(C)c(F)c2)CC1=O,generated,99.9
AOOZ,0,CC12CCCCC1C(Cc1ccccc1)C(CN(CCc1ccccc1)C(=O)C=Cc1ccccc1)O2,generated,99.9
AOPG,0,Cc1cccc(C)c1NC(=O)c1cccc(S(=O)(=O)NC(C)C)c1,generated,99.9
AOPR,0,Cc1cccc2c(=O)n(CC(=O)Nc3cc(F)ccc3F)cnc12,generated,99.9
AOPU,0,CC1CCC(NC(=O)Nc2cccc(NC(=O)C3CC3)c2)CC1,generated,99.9
AOPW,0,Cc1ccc(-c2nc(CS(=O)(=O)CC(=O)NC3CCCC3)co2)cc1,generated,99.9
AOQD,0,CC(C)(C)c1ccc(OCC(=O)OCc2nc(-c3ccccc3)no2)cc1,generated,99.9
AOQE,0,O=C(Cc1ccc(Cl)cc1)NCc1cccc(OCc2ccccn2)c1,generated,99.9
AOQN,0,CCCc1cc(C(=O)Nc2ccc(C(N)=O)cc2)n(C)n1,generated,99.9
AOQO,0,Cc1ccc(C(=O)Cn2c(=O)oc3ccc(O)cc32)cc1,generated,99.9
AOQS,0,Cc1ccc(C)c(NC(=O)CCc2nnc(-c3ccccc3)o2)c1,generated,99.9
AORE,0,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccc(Cl)cc2F)CC1,generated,99.9
AORJ,0,Cc1cccc(NC(=O)Cc2nc(-c3ccc(C)s3)oc2C2CC2)c1,generated,99.9
AOSD,0,CC(C)C(C)NC(=O)CNC(=O)Nc1ccc(CC(C)(C)C)cc1,generated,99.9
AOSF,0,CCC(C)C(NC(=O)C(CC1CCCCC1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,generated,99.9
AOST,0,COc1cc(C=CC(=O)Nc2ccc(CCCCCCCCCCCc3ccc(F)cc3)cc2)ccc1O,generated,99.9
AOTA,0,COc1ccc(C2CC(c3ccccc3)N(Cc3cccc(C(F)(F)F)c3)C(=O)N2)cc1,generated,99.9
AOTJ,0,CC(=O)N(CCC(F)(F)F)C(=O)c1ccc(-n2ccnc2)cc1,generated,99.9
AOTM,0,Cc1cc(C)n(CCC(=O)NC2(c3ccccc3)CCCC2)n1,generated,99.9
AOTO,0,CCN(CC)CCCNc1c2ccccc2nc2ccc(OC)cc12,generated,99.9
AOTX,0,NC(=O)c1cccc(NCC(=O)NC2CCCCC2)c1,generated,99.9
AOUE,0,COc1ccc(CNC(=O)c2ccc(CSc3nnc(C(C)C)o3)o2)cc1,generated,99.9
AOUN,0,CC(=O)c1ccc(NC(=O)CC(C)(C)c2ccccc2)cc1,generated,99.9
AOUO,0,CC(C)(C)c1cc(NC(=O)C2CCCN(C(N)=O)C2)no1,generated,99.9
AOVB,0,COc1ccc2cc(C(=O)NCc3ccccc3Cl)cnc2c1,generated,99.9
AOVF,0,Cc1ccc(CNC(=O)CCCNC(=O)c2cccs2)cc1,generated,99.9
AOVS,0,Cc1ccc(C=C2SC(=S)N(C3CCN(C(=O)CCC(=O)N4CCC(C(=O)NC(C)(C)C)CC4)CC3)C2=O)cc1,generated,99.9
AOVW,0,O=C(COc1ccc(C(F)(F)F)cc1)NCC1CCCO1,generated,99.9
AOWC,0,COC(C)C(=O)Nc1nc(-c2ccccc2)c(-c2cccs2)o1,generated,99.9
AOWK,0,CC(C)c1ccc(NC(=O)c2ccnc(OC3CCN(c4ccc(Cl)cn4)C3)c2)cc1,generated,99.9
AOWQ,0,CCCc1c(OCC(=O)NC(CC)CC)ccc2c(N)c3ccccc3n12,generated,99.9
AOXB,0,CC(C)COc1ccc(CNC(=O)N2CCCC2CNC(=O)c2ccc[nH]2)cc1,generated,99.9
AOXS,0,COc1ccc(-c2c(C(=O)NCCCN3CCCCC3)n[nH]c2C)cc1,generated,99.9
AOYF,0,CC(C)(C)c1ccc2c(c1)CN(c1nccc(NCc3ccccc3)n1)CC2,generated,99.9
AOYN,0,CCOc1ccc(C)cc1NC(=O)c1cc(C(C)C)no1,generated,99.9
AOYP,0,Cc1ccc(S(=O)(=O)N(Cc2noc(C3CC3)n2)Cc2ccco2)cc1,generated,99.9
AOYV,0,CCCCc1nc(Cl)c(C(=O)Nc2cccc(F)c2)n1C(C)C,generated,99.9
AOZJ,0,COc1ccc(C(=O)NC(C)c2ccc(F)c(F)c2)cc1,generated,99.9
