id,gen,smile,source,weight,score,logp
AAKE,0,Cc1cc(C(=O)NCCc2c(F)cccc2F)[nH]n1,generated,265.263,-6.2,1.9688199999999998
AADY,0,Cc1nc2ccccc2n1CC(=O)N1CCC(C)CC1C,generated,285.39099999999996,-6.2,2.9917200000000017
AAJQ,0,CCCN(CCC)C(=O)C1CCCN(c2nc3ccccc3[nH]2)C1,generated,328.46000000000004,-6.2,3.427900000000002
AAYW,0,COc1cc(OC)cc(-c2cnc(N)c(-c3ccccc3)n2)c1,generated,307.353,-6.2,3.410000000000001
AAHG,0,O=C(CCc1ccccc1)NNC(=O)CN1CCOCC1C1CCC1,generated,345.44300000000015,-6.2,1.2675
AAGF,0,Cc1ccc(COC(=O)c2ccc(NS(C)(=O)=O)cc2)o1,generated,309.3430000000001,-6.2,2.3165200000000006
AAYO,0,COc1cccc(C(=O)N2CCCCC2CNS(C)(=O)=O)c1F,generated,344.408,-6.2,1.3782
AAFT,0,Cc1cc(C(=O)OC(C)C(=O)NC2CCCCC2)on1,generated,280.32399999999996,-6.2,1.97722
AAFG,0,Cc1noc(C)c1CCCNC(=O)C(C)Sc1cccnc1,generated,319.43,-6.2,2.9160400000000006
AALA,0,O=C(Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc(O)c(O)c1,generated,305.24600000000004,-6.2,1.2917999999999998
ABSG,0,COC(=O)c1cc(-c2ccc(OC)cc2)c(C)n1-c1ccccc1,generated,321.37600000000003,-6.2,4.247920000000003
AAEL,0,Cc1ccc(CC(=O)NCc2c[nH]nc2-c2ccccc2)s1,generated,311.41,-6.2,3.3055200000000013
ABKR,0,CC(C)S(=O)(=O)N1CCN(C(=O)C2CCC3(C2)OCCO3)CC1,generated,346.4490000000002,-6.2,0.4120000000000008
AAJI,0,COc1ccc(CN2CCn3c(nnc3C(C)(C)C)C2)cc1OC,generated,330.43200000000013,-6.2,2.608600000000001
ABLR,0,CN(C)c1nccc(N(C)C2CCN(c3ncccn3)CC2)n1,generated,313.40900000000005,-6.2,1.4377999999999995
ABFC,0,CCN(CC)C(=O)Cc1cc(-c2ccc(C)cc2)nc(N)n1,generated,298.39000000000004,-6.2,2.4451199999999997
AALF,0,COc1ccc(-c2cc(CO)c(=O)[nH]n2)cc1OC,training,262.265,-6.2,0.9463999999999997
AAWW,0,CC1CCN(C(=O)c2ccccc2SC(F)(F)F)CC1,generated,303.34900000000005,-6.1,4.170600000000003
ABEW,0,CC(C)(C)CC(=O)Nc1cc(-n2ccnc2)nc(N)n1,generated,274.32800000000003,-6.1,1.6191999999999995
AADR,0,CC(C)(C)C(=O)N1CCC(S(=O)(=O)N2CCCCC2)CC1,generated,316.4670000000002,-6.1,1.8392
ABFS,0,CCNC(=O)Nc1cc(NC(C)=O)ccc1Nc1ncccc1C(=O)NCCCN(C)C,generated,441.53600000000023,-6.1,2.6065000000000005
AAVF,0,COc1cccc(CNC(=O)c2cc(-c3ccco3)[nH]n2)c1,generated,297.31399999999996,-6.1,2.6083
ABFP,0,CC(C)N(C)C(=O)NCc1cccc(Nc2ncccn2)c1,generated,299.37800000000004,-6.1,2.7700000000000005
AAJG,0,O=C(C=Cc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1,generated,336.1740000000001,-6.1,4.343500000000002
AATU,0,COc1ccc(CNC(=O)C(C)Sc2nnnn2C2CC2)cc1,generated,333.4170000000001,-6.1,1.8135999999999997
ABQA,0,CC(=O)NC(C)C(=O)NCC1(c2cccc(F)c2)CCCC1,generated,306.38100000000014,-6.1,2.2783000000000007
AAOT,0,CCNc1nc(CNC(=O)c2ccc(C#N)cc2)cs1,generated,286.36,-6.1,2.3765800000000006
AAEK,0,CC(=O)Nc1cccc(-c2cnn(C(C)(C)C)c2)c1,generated,257.337,-6.1,3.2635000000000023
AADS,0,CC1CCCN(S(=O)(=O)Cc2cccc(OC(F)F)c2)C1,generated,319.37300000000005,-6.1,2.8497000000000012
AAMW,0,Cc1c(C(=O)NCCc2ccc(C(F)(F)F)cc2)cnn1C,generated,311.307,-6.1,2.7198200000000003
AAVD,0,CC(OC(C)(C)C)C(=O)NCC1CN(Cc2cccc(C(F)(F)F)c2)CCO1,generated,402.4570000000001,-6.1,3.2260000000000018
AAUG,0,CC1(C)CCCC(C(C)(O)C(O)CC(O)CC(=O)O)C1,generated,288.38400000000007,-6.1,1.5404
AAUD,0,CC(C)(C)C(=O)N1CCC(Nc2ncccc2C(=O)O)CC1,generated,305.37800000000016,-6.1,2.2287999999999997
AAGC,0,CC(C)C(=O)Nc1ccc2c(c1)NC(=O)CS2,generated,250.32299999999998,-6.1,2.3253000000000004
ABPY,0,CN(Cc1ccco1)C(=O)NCc1cccc(C#N)c1,generated,269.304,-6.1,2.4928800000000004
AAYV,0,CCn1nc(C)cc1C(=O)N(C)c1ccc(Cl)c(Cl)c1,generated,312.20000000000005,-6.1,3.794820000000003
AABR,0,COc1ccc(-c2ccc(S(=O)(=O)CC(C)C)cc2)cc1OC,generated,334.437,-6.1,3.800500000000003
ABHK,0,O=C(Cc1cccc([N+](=O)[O-])c1)NCC1CCCO1,generated,264.28099999999995,-6.1,1.4324999999999999
AAHP,0,Cc1ccc(S(=O)(=O)c2c(Cl)cnnc2Cl)cc1,generated,303.17,-6.1,2.924620000000001
AAZB,0,CCOC(=O)c1nc(C(=O)OC)c(NC)nc1NCc1ccc(CN2CCCCC2CC)cc1,generated,469.5860000000004,-6.1,3.8582000000000027
AAQL,0,CC(=O)N1CCC(C(=O)Nc2nc(-c3ccco3)ns2)CC1,generated,320.3740000000001,-6.1,1.9951
ABFL,0,COC(=O)c1cc(Cn2nc(OC)n(C)c2=O)c(C)o1,generated,281.26800000000003,-6.1,0.3267199999999999
AARX,0,Cc1cc(-c2cc(C(=O)NC(C)C)n(C)c2)ccn1,generated,257.337,-6.1,2.5337200000000006
AAZS,0,Cc1ccc(N2CCC(NC(=O)Nc3nccs3)C2)nc1,generated,303.3910000000001,-6.1,2.2469200000000003
AAQK,0,Cc1ccc(C(O)c2ccc(S(C)(=O)=O)cc2)cc1,generated,276.35699999999997,-6.1,2.480220000000001
AAGB,0,N#Cc1ccc(OCCN2CCN(c3nccs3)CC2)nn1,generated,316.39000000000004,-6.1,1.0057800000000001
ABEM,0,COC(=O)N(C)c1ccc(CCNC(=O)Cc2ccccc2)cc1,generated,326.39599999999996,-6.1,2.7906000000000013
AAQJ,0,Nc1ncc(-c2cncc(N3CCC(C(=O)NCCCO)CC3)n2)cn1,generated,357.4180000000001,-6.1,0.23079999999999973
AACA,0,CC(C)c1ncc(CNC(=O)NCC2CCCCC2)c(=O)[nH]1,generated,306.41,-6.1,2.2727999999999997
AAOG,0,COc1ccc(-c2ccccc2CC(=O)NC(C)(C)CO)cc1,generated,313.397,-6.1,2.791800000000001
AAPD,0,Cc1cc(C(=O)OC2CCCC2)nc(N(C)Cc2ccco2)n1,generated,315.373,-6.1,3.1138200000000023
AAZI,0,CC(=O)NCCC(=O)N(C)Cc1cccc(C)c1C(C)(C)C,generated,304.4340000000001,-6.1,2.777120000000001
AARU,0,COc1ccc(NS(=O)(=O)Cc2ccc(C#N)cc2)cc1,generated,302.35499999999996,-6.1,2.5087800000000007
AAJA,0,COc1cc(C(=O)c2ccc(S(N)(=O)=O)cc2)cc(Br)c1OC,generated,400.25000000000006,-6.1,2.3447000000000005
ABCL,0,Cc1ccn2c(=NC(=O)Cc3cn4ccsc4n3)sc(C)c2c1,generated,342.44900000000007,-6.1,2.9968400000000015
AAOH,0,CCN(CC)c1ccc(Nc2nc(C)nc3c2cnn3C)cc1,generated,310.40500000000003,-6.1,3.2615200000000018
AASN,0,C[S+]([O-])c1ccc(NC(=O)C(C#N)c2cccs2)cc1,generated,304.396,-6.1,2.7313800000000006
AAOK,0,CC=C(C)C(=O)NC1CCN(C(=O)Oc2ccccc2)CC1,generated,302.3740000000001,-6.1,2.7322000000000006
ABDO,0,Cc1cc(=O)[nH]c(CCC(=O)N(C)Cc2ccc(F)cc2)n1,generated,303.337,-6.1,1.8086199999999997
ABMR,0,COCCOc1ccc(-c2ccc3onc(C)c3c2)cc1,generated,283.327,-6.1,3.828420000000003
AARR,0,O=C(C=Cc1ccc(OCc2ccccc2)c([N+](=O)[O-])c1)OCCCCCCCCO,generated,427.4970000000004,-6.1,5.063100000000006
ABEB,0,Cc1noc(C)c1CN1CCC(C(=O)N2CCN(C(C)C)CC2)CC1,generated,348.49100000000016,-6.1,2.05604
ABDV,0,O=C(NCc1ccco1)c1cccc(OCc2ccccn2)n1,generated,309.325,-6.1,2.5786000000000007
AATO,0,COc1ccccc1-c1nccn1Cc1coc(-c2ccoc2)n1,generated,321.336,-6.1,3.855000000000003
ABDU,0,O=C(COc1ccc2cc(OCCCN3CCOCC3)ccc2c1)NCC(c1ccccc1)C(F)(F)F,generated,516.5600000000002,-6.1,4.7820000000000045
ABDS,0,COc1ccc2c(c1)OC(CNC(=O)NCc1ccco1)CC2,generated,316.3570000000001,-6.1,2.4812000000000003
AAAU,0,Cc1ccc(Oc2cc(C)[nH]c(=O)c2C#N)cc1,generated,240.262,-6.1,2.6557199999999996
AAQI,0,COc1cc(Nc2nc3ccccc3nc2C#N)cc(OC)c1OC,generated,336.35100000000017,-6.1,3.270880000000002
ABNW,0,O=C(NCCCCCCCCCCC(C(=O)O)C(=O)NCC(O)c1ccc(F)cc1)c1ccccc1,generated,500.6110000000001,-6.1,4.6170000000000035
ABKV,0,CC(C)C(=O)N(c1ccccc1)c1ccc(CN)cc1,generated,268.35999999999996,-6.0,3.466000000000001
AAZC,0,COC(=O)c1scc(-c2ccc(OCCN3CCCCC3)cc2)c1O,generated,361.4630000000002,-6.0,3.7720000000000025
AAKU,0,CC(C)c1cc(CNC(=O)COc2ccccc2F)[nH]n1,generated,291.32599999999996,-6.0,2.3674
AALD,0,CC(NC(=O)C(C)(C)C)C(=O)N(C)Cc1cc[nH]n1,generated,266.34499999999997,-6.0,0.9188999999999994
AAEQ,0,CC(C)c1nc(CNC(=O)Nc2ccc(F)cc2)cn1C,generated,290.34200000000004,-6.0,3.0043000000000015
AADV,0,O=C(Nc1cccc(-c2ncc[nH]2)c1)Nc1ccccc1O,generated,294.314,-6.0,3.4263000000000017
ABLN,0,CC(=O)N1CCC2(CCN(C(=O)Nc3ccc(F)cc3)C2)C1,generated,305.35300000000007,-6.0,2.3019000000000007
ABNB,0,CCCn1c(N2CCN(CC(=O)O)CC2)nc(C2CCC2)c1C1CC1,generated,346.4750000000002,-6.0,2.6446000000000005
ABPN,0,Cc1ccc(CCN(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)o1,generated,350.41800000000006,-6.0,5.086720000000004
AAIF,0,Cc1cc(C)n(CC(=O)N2CCC(Oc3cnccn3)CC2)n1,generated,315.37700000000007,-6.0,1.35994
AAID,0,CC(C)C(=O)N1CCC(C(=O)c2ccccc2O)CC1,generated,275.34800000000007,-6.0,2.469500000000001
AALX,0,CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC(=O)NC(CCC(N)=O)C(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O,generated,1039.378999999999,-6.0,2.3332399999999893
ABML,0,CC(=O)NC(C(N)=O)C(C)(C)CCc1ccccc1,generated,262.35299999999995,-6.0,1.635399999999999
AAKF,0,CSc1ncc(-c2cc(C(F)(F)F)ccc2Cl)[nH]1,generated,292.71299999999997,-6.0,4.470800000000001
AAUE,0,CC(C)(C)CNC(=O)C1=C(Cn2ccnc2)CCN(C(=O)OC(C)(C)C)C1,generated,376.5010000000002,-6.0,2.982800000000002
AAKJ,0,CCCCSc1nc(N)cc(N2CCN(C(=O)CC3CCCC3)CC2)n1,generated,377.5580000000003,-6.0,3.1799000000000017
AADA,0,COc1ccc(C(=O)COC(=O)c2cccc3ccccc23)cc1,generated,320.34400000000005,-6.0,3.888100000000003
AADB,0,Cc1cccc(OCC(=O)NCC(=O)NC2CCCCC2C)c1C,generated,332.44400000000013,-6.0,2.49334
AACZ,0,NC(=O)c1ncc(NC(=O)CCc2ccc[nH]2)s1,generated,264.31,-6.0,1.1413999999999997
AAZJ,0,CCc1ccc(C(=O)N(C)Cc2cc(-n3ccnc3)no2)o1,generated,300.31800000000004,-6.0,2.2879000000000005
AAFX,0,COc1ccc(C=C2N=C(Nc3cccc(C)c3)S2)cc1,generated,296.39500000000004,-6.0,4.516920000000003
ABCG,0,O=C(NCCc1c[nH]nc1C(F)(F)F)c1ccco1,generated,273.214,-6.0,1.9939999999999998
AAFB,0,CC(C)(C)OC(=O)NCCCNC(=O)C1CCCN1S(C)(=O)=O,generated,349.45300000000003,-6.0,0.44140000000000135
AAGW,0,O=C(CCN1CCOCC1)NCc1coc(-c2ccccc2)n1,generated,315.373,-6.0,1.6801000000000006
AANW,0,Cc1ccc(CSc2nnc(C(C)(C)C)n2C2CC2)o1,generated,291.42000000000013,-6.0,4.104220000000003
AAGZ,0,O=c1ccn(-c2ccc(Cl)cc2)c(=O)n1-c1ccc(F)cc1,generated,316.719,-6.0,2.780900000000001
AAMR,0,CCOC(=O)C(C#N)=C(NC#N)NC(=O)Nc1ccc(C)cc1,generated,313.31700000000006,-6.0,1.48548
AABV,0,O=C(CCCc1cc(F)cc(F)c1)NCC1CCCO1,generated,283.31800000000004,-6.0,2.582700000000001
ABDB,0,Cc1ccc(F)c(OCC(=O)Nc2ccc(C(F)(F)F)cn2)c1,generated,328.26500000000004,-6.0,3.5654200000000014
ABBA,0,CC1CCN(C(=O)COc2ccc(F)cc2F)C(C)CO1,generated,299.31700000000006,-6.0,2.3695000000000004
ABDE,0,CC(C)c1ccccc1OCCCNC(=O)CN(C)S(C)(=O)=O,generated,342.461,-6.0,1.5865000000000002
ABCY,0,Cc1c(C(=O)N2CCOC(C)(C)C2)cnn1-c1ccncc1,training,300.362,-6.0,1.8267200000000001
ABPE,0,CC(=O)NCCC(=O)N(CCc1ccccc1)CC(F)(F)F,generated,316.323,-6.0,2.1461999999999994
AAIG,0,CN(CC(=O)Nc1nccs1)c1ccc(C(C)(C)C)cc1,generated,303.43100000000004,-6.0,3.515500000000002
ABGQ,0,CC(=O)N1CCC2(CC1)CN(CCC(=O)Nc1ccncc1)CCO2,generated,346.4310000000001,-6.0,1.1235
AAPL,0,COCCOC(=O)N1CCC(S(=O)(=O)c2ccc(C)cc2)CC1,generated,341.42900000000014,-6.0,2.01612
AAOL,0,CCc1noc(C)c1C(=O)NCc1cccc(OCC(C)C)c1,generated,316.40100000000007,-6.0,3.510220000000002
AALP,0,O=C(OC1CN(C(=O)OCc2ccccc2)C1)c1ccccc1,generated,311.337,-6.0,2.8644000000000016
AAQU,0,CC1CN(C(C)C)CC1C(=O)N(C)C1=CCCCC1,generated,264.41299999999995,-6.0,2.8790000000000013
AAIS,0,CC1(C)Cc2ccccc2C(NC(=O)CCc2ccccc2)C1,generated,307.437,-6.0,4.449100000000004
AACJ,0,N#Cc1cc([N+](=O)[O-])ccc1[S+]([O-])c1ccc(F)cc1,generated,290.27500000000003,-6.0,2.772280000000001
ABGA,0,O=C(NCCC1CCCCC1)C1COc2ccc(F)cc2C1,generated,305.39300000000003,-6.0,3.4634000000000027
AAPP,0,CCOc1ccc(NC(=O)c2cc(C(N)=O)cs2)cc1,training,290.344,-5.9,2.498
AAGO,0,Cc1cc(CNC(=O)c2cnc(N3CCCC3)nc2)co1,generated,286.335,-5.9,1.9082199999999998
ABQK,0,N#Cc1c(SC2CCCC2)[n+]([O-])c2ccccc2[n+]1[O-],generated,287.34400000000005,-5.9,2.0129799999999998
AATC,0,C=CCN1C(=O)C(Oc2ccccc2)C=CC1(C)C,generated,257.33299999999997,-5.9,2.7970000000000015
AAXC,0,COc1cccc(C(=O)Nc2ccc(OC(F)F)cc2)c1OC,generated,323.295,-5.9,3.557500000000002
AAWZ,0,CC1(C)C(=O)N(c2ccc(Cl)cc2)C(=O)N1CCC(N)=O,generated,309.7530000000001,-5.9,1.7626
AAJV,0,Cc1cc(C(=O)NCC(O)COc2ccccc2)c(C)o1,generated,289.3310000000001,-5.9,2.06614
ABBY,0,CC(C)N1CC(C(=O)NC2CC2)CC1c1ccccc1F,generated,290.382,-5.9,2.875700000000001
ABBU,0,CC(=O)NC(C)Cc1ccc(Cl)c(C(F)(F)F)c1,generated,279.68899999999996,-5.9,3.4259000000000013
ABMZ,0,CCCCN(CCCC)C(=O)c1ccc(NC(=O)N2Cc3ccnnc3C2)cc1,generated,395.5070000000001,-5.9,4.0667000000000035
AAVM,0,Cc1ccc(S(=O)(=O)NCc2ccc(C)n2C)cc1,generated,278.377,-5.9,2.1204400000000003
AAZE,0,CN(CCCCNc1ncc(Cl)c(=O)[nH]1)C(=O)c1ccc(Cl)cc1,generated,369.25200000000007,-5.9,3.0410000000000004
AAZO,0,COc1ccc(-c2nc(CN3CCCCC3)c[nH]2)cc1,generated,271.3639999999999,-5.9,3.071200000000001
AARL,0,CCOC(=O)c1[nH]nc(C(=O)OC)c1-c1ccc(F)cc1,generated,292.266,-5.9,2.1791
ABCJ,0,CCOc1ccccc1CNC(=O)c1cnc(-n2ccnc2)s1,generated,328.397,-5.9,2.6575000000000006
AATP,0,CC(=O)N1CCN(Cc2cc(C3CC3)nc3sccc23)CC1,generated,315.4420000000001,-5.9,2.8378000000000014
AAWP,0,COc1cc(C=CC(=O)NO)ccc1C(C)=O,generated,235.23899999999998,-5.9,1.4164
ABAS,0,CC(=O)Nc1cc(NC(=O)CCc2ccccn2)ccc1C,generated,297.358,-5.9,2.9197200000000008
AAXV,0,CCCCCCCCCCOc1ccc(F)c(-c2ccccc2C(=O)O)c1,generated,372.4800000000001,-5.9,6.710400000000007
AAWI,0,COc1ccccc1NC(=O)NS(=O)(=O)c1ccc(Br)s1,generated,391.26800000000003,-5.9,3.0296000000000003
ABIV,0,Cc1ccc(C(=O)C=Cc2cccs2)c(C)c1OCc1ccccc1,generated,348.4670000000001,-5.9,5.840040000000005
AAVW,0,O=C(Cc1ccc[nH]1)N1CCN(c2nc(CC3CC3)cs2)CC1,generated,330.45700000000005,-5.9,2.3150000000000004
ABEJ,0,CCN(CC(=O)N(C)Cc1ccccn1)C(=O)Cc1ccsc1,generated,331.44100000000003,-5.9,2.1926999999999994
ABIO,0,O=C(CCc1ccsc1)N1CC(c2cccc(Cl)c2)C1,generated,305.83000000000004,-5.9,3.9601000000000033
ABJA,0,COCCOC(=O)c1c(C)nc(C)nc1Nc1ccc(C)cc1,generated,315.37300000000005,-5.9,2.948660000000002
ABHD,0,O=C(NC1CC1)c1ccc(-n2nc(C3CC3)cc2C2CC2)o1,generated,297.35800000000006,-5.9,3.112300000000002
AAPW,0,Cc1cccc(OCCCNC(=O)NCC(C)(C)c2ccncc2)c1,generated,341.45500000000004,-5.9,3.435920000000002
ABGM,0,CC(C)N(Cc1ccccc1)C(=O)CNC(=O)c1cccs1,training,316.426,-5.9,2.9151000000000007
AADN,0,O=C(NCc1ccco1)c1ccn(-c2ccccc2)n1,generated,267.288,-5.9,2.3953000000000007
AABI,0,CNc1nc(N2CCCC2)nc(N2CCCC(N)C2)n1,generated,277.376,-5.9,0.4410000000000006
ABNE,0,CCN(CC)C(=O)CN(C)C(=O)Nc1c[nH]cc1C(=O)Nc1ccccc1,generated,371.4410000000001,-5.9,2.5991
ABDG,0,CCc1nc(N)nc(N(C)Cc2ccc(Oc3cccc(Cl)c3)cc2)c1C#N,generated,393.8780000000001,-5.9,4.574980000000003
ABCP,0,Cc1ccc(CNC(=O)Nc2ccc(-c3ncc(C)o3)cc2)o1,generated,311.34100000000007,-5.9,3.873140000000002
AAJM,0,COc1ccc(C2(CNC(=O)c3ccc(C)s3)CCOCC2)cc1,generated,345.46400000000017,-5.9,3.5433200000000022
ABAL,0,CCc1cc(=O)n(CC(=O)Nc2ccccn2)c(C)n1,generated,272.308,-5.9,1.14782
AADX,0,COc1ccc(NC(=O)CCc2n[nH]c(C)c2C(F)(F)F)cc1,generated,327.306,-5.9,3.3168200000000017
ABFO,0,CCOC(=O)c1ccc(-c2[nH]c(C)cc2C(C)C)nc1,generated,272.34799999999996,-5.9,3.685220000000002
AABC,0,Cc1cccc(C)c1N1CCC(C(=O)NCCNC(=O)c2ccco2)CC1,generated,369.46500000000015,-5.9,2.659040000000001
ABRV,0,CC(=O)Nc1cccc(NC(=O)CCn2ccc(=O)[nH]c2=O)c1,generated,316.317,-5.9,0.5237999999999994
ABDZ,0,O=C(Nc1ccccc1N1CCCCC1)c1ccccc1Br,generated,359.26699999999994,-5.9,4.6917000000000035
ABRE,0,CCCOc1ccc(Cc2cc(C3CC3)[nH]n2)c(OC)c1,generated,286.375,-5.9,3.675300000000002
ABLL,0,CCOC(=O)N1CCN(C(=O)C2CCC(C(=O)NCC3CC3)CC2)CC1,generated,365.4740000000003,-5.9,1.6197
ABIK,0,COc1ccc(CCNC(=O)NC2CC3CC=CC32)cc1CO,generated,316.40100000000007,-5.9,1.9937999999999998
AAHR,0,CS(=O)(=O)NCCC(=O)N1CCCC(OCc2ccccn2)C1,training,341.43300000000005,-5.9,0.5285000000000013
ABFK,0,COc1c(C(=O)NCc2cccc(Cl)c2)cnn1C,generated,279.72700000000003,-5.9,2.0121
ABRZ,0,CCN(Cc1cccc(Cl)c1)C(=O)Cc1ccco1,generated,277.751,-5.8,3.524200000000002
AAUP,0,CCN(C1CCN(Cc2ccc(S(C)(=O)=O)cc2)CC1)S(=O)(=O)N(C)C,generated,403.5700000000002,-5.8,1.1828000000000007
AASU,0,Cc1ccc(C(C)NS(=O)(=O)c2c(C)n[nH]c2C)cc1,generated,293.392,-5.8,2.37446
AASH,0,CN(C)S(=O)(=O)NCCOc1ccc(F)cc1C(F)(F)F,generated,330.303,-5.8,1.6193000000000004
AAON,0,CS(=O)(=O)N1CCC(NC(=O)COC(=O)c2ccc(F)cc2)CC1,generated,358.39100000000013,-5.8,0.5227000000000004
AAPA,0,Cc1ccc(CN(C)C(=O)COC(=O)c2ccco2)cc1,generated,287.315,-5.8,2.4034200000000006
AAFE,0,Cc1ncn(C(=O)CCc2ccc(C#N)cc2)c1C,generated,253.305,-5.8,2.6446200000000006
AAUC,0,CC(C)C(=O)NC1OC(CO)C(O)C(O)C1OCCO,generated,293.3160000000001,-5.8,-2.424899999999997
AAFZ,0,CCC(C)Sc1nc(-c2ccccc2)nc(N(C)C)n1,generated,288.4200000000001,-5.8,3.4952000000000023
AAMD,0,CCC(CC)NC(=O)CNS(=O)(=O)c1cc(Cl)ccc1C,generated,332.85300000000007,-5.8,2.2315199999999997
AAFF,0,CC(C)=CCCC(C)=CCC1(C)C=C(Cl)C(=O)C=C1[N+](=O)[O-],generated,323.82000000000005,-5.8,4.941500000000005
AAJT,0,Cc1cc(-c2cccc(F)c2)n(CC2CCCO2)n1,generated,260.3119999999999,-5.8,3.1766200000000007
ABJU,0,O=C(c1ccc(-n2ccnn2)c([N+](=O)[O-])c1)N1CCCC1,generated,287.2790000000001,-5.8,1.4115
ABNK,0,CCN(CC)CCNC(=O)C(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(C)=O,generated,378.4290000000001,-5.8,0.6691000000000005
AASG,0,Cn1ccc(CNC(=O)NCC(=O)Nc2cccc(Cl)c2)n1,generated,321.7680000000001,-5.8,1.5113999999999994
AANO,0,Cc1cc(C)n(Cc2ccc(C(=O)NCC(C)(C)C)o2)n1,generated,289.379,-5.8,2.9171400000000016
ABOC,0,COc1cc(C(=O)Nc2nnc(C(N)=O)s2)cc(OC)c1OC,generated,338.34500000000014,-5.8,0.9151
AABP,0,CCC(C)(C)NC(=O)C(C)Sc1nc(C)cc(C)n1,generated,281.425,-5.8,2.878840000000001
ABNR,0,CC(C)C(=O)Nc1ccc(NC(=O)Cc2ccc[nH]2)cc1,generated,285.347,-5.8,2.790400000000001
AARP,0,CC(C)CC(=O)Nc1ccc(NC(=O)c2ccoc2)cc1,generated,286.331,-5.8,3.5165000000000015
AAPX,0,O=C(CNc1ncnc2ccsc12)NCC(=O)NC1(C(=O)O)CC1,generated,349.3720000000001,-5.8,-0.04720000000000035
AALH,0,Cc1cc(C)cc(OCC(=O)Nc2ccc3cn[nH]c3c2)c1,generated,295.34200000000004,-5.8,3.1972400000000007
AAEE,0,CC(C)C(CO)NCc1ccccc1-c1nc2ccccc2[nH]1,generated,309.413,-5.8,3.336400000000002
ABIQ,0,COC(=O)c1ccc(Cl)c(NCc2nc(C)c(C)n2C)c1C,generated,321.80800000000005,-5.8,3.3974600000000024
AALR,0,CCCCc1ccccc1NC(=O)COC(=O)c1cccs1,generated,317.40999999999997,-5.8,3.886200000000003
AALO,0,COC(=O)c1cnc(NC(=O)COc2ccc(Cl)cc2)s1,training,326.76099999999997,-5.8,2.600600000000001
ABIU,0,CC(=O)N1CCC(NC(=O)NCc2cccs2)C2CCCCC21,generated,335.4730000000002,-5.8,2.7269000000000005
AAMK,0,CN(C)c1ccc(NC(=O)c2cnn(C)c2)cc1Cl,generated,278.743,-5.8,2.391800000000001
AAGG,0,CCCC1(C(=O)NN=C(C)Nc2ccc(C#N)cc2)CCCC1,generated,312.4170000000002,-5.8,3.780280000000002
AAXN,0,CCCCOc1ccc(OCCCC(=O)N2CCCCCC2)cc1,generated,333.4720000000001,-5.8,4.427100000000004
AAYP,0,CCCCN(CCCC)C1=NS(=O)(=O)c2ccccc21,generated,294.42,-5.8,3.037700000000002
ABMQ,0,CC(C)C(=O)N(c1ccccc1)c1ccn(C)c(=O)n1,generated,271.32,-5.8,2.1009999999999995
ABDF,0,COC1CCC(C(=O)Nc2ccn(CC(N)=O)n2)CC1,generated,280.3280000000001,-5.7,0.5120999999999994
ABPT,0,O=C(COc1ccccc1)Nc1ccc(Oc2ccccc2)c([N+](=O)[O-])c1,generated,364.3570000000001,-5.7,4.404600000000003
ABEU,0,O=C(O)c1cn(C2CC2)c2c(Cl)cc(Cl)cc2c1=O,generated,298.12500000000006,-5.7,3.341400000000001
ABPR,0,Cn1ccc(-c2ccc(NCCN3CCOCC3)nc2)n1,generated,287.3669999999999,-5.7,1.2261999999999997
AAKA,0,CN1C(=O)CC(NC(=O)C=Cc2ccc(Br)cc2)C1=O,generated,337.17300000000006,-5.7,1.3357999999999999
ABFA,0,CC(C)NC(=O)C1CCN(C(=O)CCc2cccnc2)CC1,generated,303.40600000000006,-5.7,1.7773999999999992
ABQB,0,CCCCCNC(=O)Nc1cc(C)nc2c1c(=O)[nH]n2C,generated,291.35499999999996,-5.7,1.8817199999999998
AAIJ,0,CC(C)NC(=O)Nc1cccc(N2CCCC2C(N)=O)c1,generated,290.367,-5.7,1.6705999999999996
AAWN,0,CCCNC(=O)CN(C)C(=O)c1cc(-c2ccco2)no1,generated,291.307,-5.7,1.5327999999999997
AAYG,0,COc1ccc(CNC(=O)COc2cccc3ccc(C)nc23)cc1,training,336.3910000000001,-5.7,3.247020000000002
ABLX,0,CC(C)(C)OC(=O)NCC(c1ccccc1)N(C(=O)c1csnn1)C1CC1,generated,388.49300000000017,-5.7,3.4087000000000023
ABMH,0,CCNc1nc2[nH]c(C(=O)NCC3CCCO3)cc2s1,generated,294.38,-5.7,1.9649999999999994
AAEM,0,Cc1ccc(CN(C)C(=O)COc2ccc(Cl)cc2)o1,generated,293.75,-5.7,3.2788200000000023
AAXO,0,O=C(CCC(=O)c1ccc(F)cc1)NCc1ccoc1,generated,275.279,-5.7,2.6980000000000013
ABOD,0,CCc1c(C(=O)[N-]C(C)(C)C)nnn1-c1ccccc1,generated,271.344,-5.7,3.142100000000002
ABAX,0,CCOC(=O)N1CCC(NC(=O)NCC(C)Oc2cccc(F)c2)CC1,generated,367.42100000000016,-5.7,2.5130999999999997
