id,gen,smile,source,weight,score
ACPJ,0,COc1cccc(-c2cc3c([nH]2)CCN(c2ncccn2)CC3)c1,generated,320.3960000000001,99.9
ACQJ,0,Cc1nn(C)c(C)c1COC(=O)c1cc(C2CC2)n(C)n1,generated,288.351,99.9
ACPL,0,CC(C)(C)OC(=O)OC(C(=O)Nc1cccc(N2CCOCC2)c1)c1ccccc1,generated,412.4860000000003,99.9
ACQK,0,CC(Nc1cc(-c2ccc(C#N)cc2)ccc1O)C(=O)NC1CCCCC1,generated,363.4610000000002,99.9
ACPC,0,Cc1ccc(S(=O)(=O)NCC2CCN(C(=O)N3CC3)CC2)cc1,generated,337.44500000000016,99.9
ACPS,0,CNC(=O)CC1CCN(C(=O)NCC2Cc3ccccc3C2)CC1,generated,329.44400000000013,99.9
ACPW,0,CC(=O)NC(C)c1ccc(OC2CCN(c3ccc(OCC4(C(F)(F)F)CC4)nc3)C2)cc1,generated,463.5000000000002,99.9
ACPX,0,CN(C)C(=O)N1CCN(c2ccccc2C#N)CC1,generated,258.32500000000005,99.9
ACPY,0,Cc1cc(CCNC(=O)NCc2ccc(OC(C)C)cc2)on1,generated,317.38900000000007,99.9
ACPZ,0,COc1ccc(NC(=O)CN2C(=O)C(C)Oc3ccccc32)cc1,generated,326.35200000000003,99.9
ACPT,0,CN(C)C(=O)CNC(=O)C1CCN(c2ccccc2)CC1,generated,289.3790000000001,99.9
ACQA,0,CC(C)(C)OC(=O)NCCN1CCc2cc(F)ccc2C1,generated,294.37,99.9
ACPQ,0,COC(=O)c1cccc(OC(=O)c2ccc(C)c(Cl)c2)c1,generated,304.729,99.9
ACQC,0,Cc1cccc2c(=O)n(CC(=O)NCCc3ccccc3)cnc12,generated,321.38,99.9
ACQE,0,CCCCCC(=O)Nc1ccc(C(=O)OC)cc1[N+](=O)[O-],generated,294.307,99.9
ACQF,0,CC(C)(C)OC(=O)N1CCC(NC(=O)c2cc(C(O)(F)F)ccc2Cl)CC1,generated,404.8410000000001,99.9
ACQG,0,O=C(Nc1ccc(F)c(-c2ccc3c(c2)OCO3)c1)NC1CCOC1,generated,344.3420000000001,99.9
ACQH,0,CC1(c2ccc(C(=O)NCC3CCCO3)cc2)CCCCC1,generated,301.4300000000001,99.9
ACQB,0,CC(C)c1ccc(C(C)C)c(Oc2ccc(NC(=O)C(C)N(C)C)cc2)c1,generated,368.5210000000001,99.9
ACQI,0,COc1ccc(NC(=O)c2ccc(C3(C(=O)Nc4ccc(Cl)cc4)CC3)cc2)cc1,generated,420.8960000000002,99.9
ACQD,0,CC1CC(C)CN(C(=O)c2cc(-c3cccs3)n[nH]2)C1,generated,289.40400000000005,99.9
ACPV,0,CCCCN(CCCC)C(=O)CCCCc1ccc2nc(N)ncc2c1,generated,356.514,99.9
ACQL,0,COc1ccc2[nH]c3c(O)cc(CCCCCNCC(O)CNCCCCCNCCCc4ccccc4)cc(=O)c3c2c1,generated,602.8200000000004,99.9
ACRG,0,Cc1cc(C)cc(NC(=O)c2cc(C)oc2C)c1,generated,243.30599999999998,99.9
ACQO,0,COc1ccccc1-c1cc(C(=O)N(C)C)cnc1O,generated,272.304,99.9
ACQP,0,Cc1ccc(S(=O)(=O)n2cc(C#N)c3ccccc32)cc1,generated,296.35100000000006,99.9
ACQQ,0,O=C(Nc1cccc(Cl)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,generated,391.8580000000001,99.9
ACQR,0,Cc1nc(C(C)(C)NC(=O)Cc2ccc(F)c(F)c2)sc1C,generated,324.396,99.9
ACQS,0,CN(C)C(=O)CCNC(=O)Nc1cnn(CC2CCOC2)c1,generated,309.3700000000001,99.9
ACQT,0,OC1(OCc2ccccc2)CCN(C2CCCc3ccccc32)CC1,generated,337.463,99.9
ACQN,0,CN1CCN(CCCCNC(=O)c2ccc(CSc3ccccc3)cc2)CC1,generated,397.58800000000014,99.9
ACQU,0,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccccc1,generated,282.318,99.9
ACQW,0,CCCCSc1nc(N)cc(N2CCN(C(=O)CC3CCCC3)CC2)n1,generated,377.5580000000003,99.9
ACQX,0,CC(C)C(C(=O)N(Cc1ccccc1)Cc1ccccc1)N(C)C,generated,324.4680000000001,99.9
ACQY,0,CCOC(=O)N1CCc2cc(NC(=O)CNc3ccccc3C)ccc21,generated,353.4220000000001,99.9
ACQZ,0,CC(C)(C)C(=O)N1CCCC(c2ncc3ccn(CC(F)(F)F)c3n2)C1,generated,368.40300000000013,99.9
ACRA,0,CC(C)Oc1ccc(C(=O)NNC(=O)Nc2ccc(C(C)(C)C)cc2)cc1,generated,369.46500000000015,99.9
ACUN,0,CC1(C)C2CCC1(CS(=O)(=O)Nc1ccccc1)C(=O)O2,generated,309.3870000000001,99.9
ACQV,0,Nc1ncc(-c2ccc3c(c2)CCN(C(=O)C2CCCCC2)CC3)nn1,generated,351.4540000000001,99.9
ACRF,0,COc1ccc(-n2cc(C(=O)NCC(C)C)nn2)cc1,generated,274.324,99.9
ACQM,0,O=C(NCc1ccco1)c1ccc(-n2cccn2)c(F)c1,generated,285.278,99.9
ACRC,0,CCOC(=O)C(C)(C)CNC(=O)c1cc2cc(Cl)ccc2[nH]c1=O,generated,350.802,99.9
ACRH,0,CC(C)(C)c1ccccc1N1CCN(c2ccc(N3CCN(CC(=O)N4CCCCCC4)CC3)c(Nc3ccccc3)c2)CC1,generated,608.8750000000005,99.9
ACRI,0,O=C(Nc1ccc(Oc2ccc3c(=O)[nH]c(=O)[nH]c3c2)cc1)N1CCOCC1,generated,382.3760000000002,99.9
ACRJ,0,Cc1ccc(NC(=O)COC(=O)CNC(=O)c2ccc(C)s2)cc1,generated,346.4080000000001,99.9
ACRK,0,COC(=O)c1ccc(CN2C(=O)C3COCC3C2=O)cc1,generated,289.287,99.9
ACRE,0,Cc1ccc(-c2csc(NC(=O)c3cccs3)n2)cc1,generated,300.408,99.9
ACRL,0,Cc1ccc(CNC(=O)CN2CCN(c3ncccn3)CC2)o1,generated,315.3770000000001,99.9
ACRB,0,CCCCc1cc(Cl)ccc1NC(=O)c1ccc(C[S+]([O-])c2ccccc2)nc1,generated,426.96900000000016,99.9
ACRN,0,CN(CC(=O)Nc1ccc(F)c(Cl)c1)c1ccc(C#N)c(C(F)(F)F)c1,generated,385.74800000000005,99.9
ACRP,0,CC(=O)Nc1ccc(NC(=O)CC2COc3cc(Cl)ccc3S2)cc1,generated,376.865,99.9
ACRQ,0,O=C(CNc1ncnc2ccsc12)NCC(=O)NC1(C(=O)O)CC1,generated,349.3720000000001,99.9
ACRR,0,Cc1nc(CCNC(=O)Nc2ccc(F)cc2Cl)c2c(C)noc2n1,generated,363.7800000000001,99.9
ACRS,0,O=C(O)CC(CCCNC(=O)C1CCCC1)c1ccc2ccc(=O)oc2c1,generated,371.4330000000001,99.9
ACRM,0,CC(=NNC(=O)c1ccncc1)c1ccc(OCC2CCOCC2)cc1,generated,353.42200000000014,99.9
ACRD,0,COc1cc(N2C(=O)CSC2c2ccc(O)c(O)c2)ccc1O,generated,333.36500000000007,99.9
ACRO,0,O=C1CCC(C2CCCCC2)NC12CCCCCC(Nc1ccc([N+](=O)[O-])cc1)C2,generated,413.56200000000007,99.9
ACPU,0,COC(=O)c1ccc(N2C(=O)c3ccccc3S2(=O)=O)cc1,generated,317.32200000000006,99.9
ACRT,0,CCOC(=O)c1ccc(-c2[nH]c(C)cc2C(C)C)nc1,generated,272.34799999999996,99.9
ACRU,0,CCOc1ccccc1CNC(=O)c1cnc(-n2ccnc2)s1,generated,328.397,99.9
ACRY,0,COc1ccc(NC(=O)COc2ccc(S(C)(=O)=O)cc2)cc1,generated,335.38100000000003,99.9
ACRZ,0,O=C(NCCc1ncc(-c2ccccc2)o1)c1cnccn1,generated,294.314,99.9
ACSA,0,Cc1ccc(C)c(OCc2nnc(SCc3ccccc3)o2)c1,generated,326.42100000000005,99.9
ACSB,0,CC(=O)NCc1ccc(-c2ccc(-c3cc4cc(F)c(Cl)cc4[nH]3)cc2)cc1,generated,392.86100000000005,99.9
ACSC,0,Cc1ccc(OCc2nnc(CN3CCN(c4ccccc4)CC3)o2)cc1,generated,364.4490000000001,99.9
ACSM,0,O=C(O)c1ccc(-c2ccc(C=C3CCN(Cc4ccccc4)CC3)o2)cc1,generated,373.45200000000006,99.9
ACRX,0,O=C(O)CN1CCCC2(CCCN2C(=O)C2CC2)C1,generated,266.34099999999995,99.9
ACSD,0,CS(=O)(=O)c1ccc(NC(=O)NCCN2CCCC2)cc1,generated,311.4070000000001,99.9
ACSG,0,CN(C)S(=O)(=O)c1ccc(OCCC(=O)NCc2ccccc2)cc1,generated,362.4510000000001,99.9
ACSH,0,CCOc1ccc(NC(=O)N2CCN(CC(=O)NC(C)(C)C)CC2)c(OC)c1,generated,392.5000000000002,99.9
ACSI,0,N#Cc1c(-c2ccc(F)cc2)nc2ccccn12,generated,237.23700000000002,99.9
ACSJ,0,CC(C)CNC(=O)c1cnc(-c2ccccc2)nc1NC1CCCC1,generated,338.45500000000015,99.9
ACSK,0,COc1cccc(C(=O)NC(C)c2nc(-c3ccccn3)no2)c1,generated,324.34000000000003,99.9
ACSE,0,Cc1ccc(CN(C)C(=O)NCc2ccc(C(C)C)cc2)o1,generated,300.40200000000004,99.9
ACSF,0,CC(C)Oc1ccc2c(c1)C(C)(C)C(=O)CC(C)(C)C(=O)CC2(C)C,generated,344.4950000000001,99.9
ACRW,0,CC(C)Cc1cc(C(=O)NCc2ncc[nH]2)no1,generated,248.286,99.9
ACSL,0,CC(C)(C)CN(NC(=O)CNC(=O)c1ccco1)c1ccccc1,generated,329.40000000000003,99.9
ACTD,0,CCOC(=O)CCNC(=O)c1cc(-c2ccc(SC)cc2)nc(C)n1,generated,359.4510000000001,99.9
ACSQ,0,CCCCNc1c(C(=O)N(C)CCCOC)c(C)nn1C(C)(C)C,generated,338.496,99.9
ACSR,0,Cc1ccc(C)c(C(=O)CN2CCN(c3ccc(F)cc3)CC2)c1,generated,326.4150000000001,99.9
ACSS,0,COc1ccc(C(=O)c2ccc(-c3ccccc3Cl)cc2)cc1-c1ccc(N)cc1,generated,413.90400000000017,99.9
ACST,0,CC(C)(CCO)c1ccc(N2CCC3(CCN(Cc4ccccc4)C3)C2)cc1,generated,378.56000000000006,99.9
ACSU,0,CC(C)C(=O)N1CCCCC1C(=O)Nc1ccc(N2CCCC2)cn1,generated,344.4590000000002,99.9
ACSO,0,O=C(NCc1ccco1)C1CCC(=O)N(c2ccccc2F)C1,generated,316.332,99.9
ACSN,0,O=C(C1CCOC1)N1CCC(NCc2nnc(-c3ccccn3)o2)CC1,generated,357.41400000000016,99.9
ACSV,0,COc1ccc(C(=O)C2CCCN2C(=O)c2ccccc2)cc1,generated,309.36499999999995,99.9
ACSY,0,CC(C)(C)OC(=O)N1CCC(Nc2ncnc(N3CCOCC3)c2-c2ccccc2)CC1,generated,439.56000000000034,99.9
ACSZ,0,COCCCNC(=O)N1CCCC(CC(=O)Nc2cccnc2)C1,generated,334.42,99.9
ACTA,0,CCOC(=O)C1(O)CCC2(CC1)CC(O)(c1ccccc1)C2C(=O)OC,generated,362.422,99.9
ACTB,0,CN(C)C(=O)CC1CCC(Oc2cc(-c3n[nH]c4ccccc34)ncn2)CC1,generated,379.4640000000001,99.9
ACTC,0,Cc1nn(C(=O)CSc2nc3ccccc3[nH]2)c(C)c1C,generated,300.3870000000001,99.9
ACSW,0,CN1SC(=Cc2ccc(C(=O)c3ccc(N)cc3)cc2)C(=O)N(c2ccccc2)C1=O,generated,429.50100000000015,99.9
ACSX,0,O=C1CN(C(=O)c2ccc3ccccc3c2)c2ccccc2N1,generated,302.333,99.9
ACTE,0,COc1cccc(CNC(=O)CSc2nc(-c3ccncc3)cs2)c1,generated,371.487,99.9
ACTG,0,Cc1cccc(N(C(=O)CSc2nnc(C(C)O)o2)c2ccccc2)c1C,generated,383.4730000000001,99.9
ACTZ,0,COc1ccc(-c2cc(NC(=O)CN(C)C)ncn2)c(OC)c1,generated,316.36100000000005,99.9
ACTJ,0,CCC(C)C1(C)CCC(Oc2ccc(-c3nc4cc(OC)c(OC)cc4o3)cc2)CC1,generated,423.5530000000002,99.9
ACTK,0,CN(C(=O)CSc1nc(O)cc(-c2ccccc2)n1)c1ccccc1,generated,351.4310000000001,99.9
ACTL,0,CCC(C)NC(=O)c1csc(NC(=O)c2cccc(C)n2)n1,generated,318.40200000000004,99.9
ACTM,0,CC(=O)Nc1ccc(NC(=O)CCN2CC3=CC=CC3C2=O)cc1,generated,325.368,99.9
ACTW,0,Cc1cccc(NC(=O)C2CCN(C(=O)c3ccoc3)CC2)n1,generated,313.3570000000001,99.9
ACTN,0,CNS(=O)(=O)c1ccc(-c2nc(C)c(-c3ccc(F)cc3)o2)cc1,generated,346.38300000000004,99.9
ACTI,0,CCCCOc1ccc(OCCCC(=O)N2CCCCCC2)cc1,generated,333.4720000000001,99.9
ACTP,0,Cc1ccc(NC(=O)Cc2ccc(F)cc2)c(-n2cncn2)c1,generated,310.33200000000005,99.9
ACTR,0,Nc1cc(-c2ccccc2)nc2nc(-c3ccc(F)cc3)nn12,generated,305.316,99.9
ACTS,0,CCOc1ccc(OCC)c(Nc2nc(Nc3ccccc3OC)nc(-c3ccccc3)n2)c1,generated,457.53400000000016,99.9
ACTT,0,Cc1cccc(CCN2CCN(C(=O)CNC(=O)C3CCCO3)CC2)c1,generated,359.4700000000002,99.9
ACTU,0,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Cl,generated,262.649,99.9
ACTO,0,O=C(NC1CC1)c1ccc(-n2nc(C3CC3)cc2C2CC2)o1,generated,297.35800000000006,99.9
ACRV,0,O=C(Nc1ccc2[nH]c(=O)c(=O)[nH]c2c1)c1ccc(Cl)cc1,generated,315.716,99.9
ACTQ,0,O=C(Cc1ccccn1)NC1CCCN(c2ncc(-c3ccccc3)cn2)C1,generated,373.46000000000004,99.9
ACTH,0,CN1CCc2c(cc(-c3ccc(OC4CCN(CC(=O)O)CC4)cc3)cc2C2CC2)C1,generated,420.5530000000002,99.9
ACTV,0,COc1cc2c(cc1OCCN1CCC3(CC1)OCCO3)CCO2,generated,335.4000000000001,99.9
ACTX,0,CC(C)(C)NC(=O)N1CCC(C(=O)OCc2ccccc2)CC1,generated,318.41700000000003,99.9
ACUA,0,COc1ccc(C=NNC(=O)Cc2ccc(Cl)cc2)cc1,generated,302.76099999999997,99.9
ACUB,0,Cc1cc(C)c(CNC(=O)COc2cccc3ccccc23)c(=O)[nH]1,generated,336.3910000000001,99.9
ACUC,0,CC(C)C(=O)N(c1ccccc1)c1ccn(C)c(=O)n1,generated,271.32,99.9
ACUD,0,CN(C)C(=O)c1cccc(CNc2nccc(-c3cn[nH]c3)n2)c1,generated,322.37199999999996,99.9
ACUE,0,CC1C(C(=O)NCCC2=CCCCC2)CCCN1S(=O)(=O)c1cccc2ncccc12,generated,441.5970000000001,99.9
ACTY,0,Clc1cccc(-c2nnc(-c3ccccc3)n2N=Cc2ccc(-c3ccccc3)cc2)c1,generated,434.9300000000001,99.9
ACUF,0,COCCOC(=O)c1c(C)nc(C)nc1Nc1ccc(C)cc1,generated,315.37300000000005,99.9
ACUH,0,CC(NC(=O)Cn1c(=O)n(Cc2ccccc2)c(=O)n(-c2ccccc2)c1=O)c1ccccc1,generated,456.5020000000002,99.9
ACUI,0,CC(C)C(=O)NCCCNC(=O)c1ccc(Cl)cc1F,generated,300.761,99.9
ACUJ,0,Cc1cccc(OCCNC(=O)c2cc(S(N)(=O)=O)cs2)c1,generated,340.42600000000004,99.9
ACUK,0,COc1ccc(C2=NOC(COc3ccc(C)cc3)C2)cc1,generated,297.35400000000004,99.9
ACUL,0,CCc1ccccc1-n1ccnc1SCC(=O)Nc1ccc(C)cc1,generated,351.475,99.9
ACUM,0,CCOC(=O)C(C(=O)OCC)S(=O)(=O)c1ccc(OC)cc1,generated,330.35800000000006,99.9
ACUG,0,Cc1nc(CNC(=O)N2CCCC(C(=O)N3CCCC3)C2)cs1,generated,336.46100000000007,99.9
ACTF,0,CC(O)C(=O)Nc1ccc(NC(=O)C2CC=CC2)cc1,generated,274.32,99.9
ACUO,0,CCOC(=O)c1c(C)nc(-c2nnc(C(C)(C)N)s2)nc1CC,generated,335.43300000000005,99.9
ACSP,0,CNC(=O)N1CCc2[nH]nc(CC(=O)N3CCOCC3)c2C1,generated,307.3540000000001,99.9
ACUP,0,CCCCCCCCCC(COC(=O)OC(C)(C)C)OC(=O)C1CCN(Cc2ccccc2)CC1,generated,489.69700000000034,99.9
ACYE,0,O=c1c(-c2ccccc2)ccc2n1CC(c1ccccc1)O2,generated,289.334,99.9
ACUS,0,Cc1ccc(OC(=O)c2ccc(-c3csc(C)n3)o2)c(C)c1,generated,313.3780000000001,99.9
ACUT,0,CCOC(=O)C1=C(C)NC(=O)NC1NC(=O)Cc1cc(C)ccc1C,generated,345.3990000000001,99.9
ACUU,0,CC(C)(C)NC(=O)CN1CCN(C(=O)NCc2cccnc2)CC1,generated,333.43600000000004,99.9
ACUV,0,CN1CCN(C(=O)C2CC2c2cccc(C(F)(F)F)c2)CC1,generated,312.3350000000001,99.9
ACUW,0,CCc1cc(=O)n2cc(C#N)c(N3CCN(CCO)CC3)nc2n1,generated,328.37600000000003,99.9
ACVG,0,CS(=O)(=O)N(CC(F)(F)F)c1cccc(-c2cnccn2)c1,generated,331.319,99.9
ACUR,0,COc1ccc(C2C(c3ccc(Br)cc3)=NN2c2ccc(C)cc2)cc1,generated,407.3110000000001,99.9
ACUX,0,CC(C)c1ccccc1OCCCNC(=O)CN(C)S(C)(=O)=O,generated,342.461,99.9
ACVA,0,Cc1noc(C2CCN(C(=O)COc3cccc(F)c3)CC2)n1,generated,319.33600000000007,99.9
ACVB,0,CCC(C)N(CC)C(=O)NCC(=O)Nc1ccc(F)cc1,generated,295.358,99.9
ACVC,0,COc1ccc(C=CC(=O)C=Cc2ccccc2)c(OC)c1,generated,294.35,99.9
ACVD,0,Cc1cc(C)c(NC(=O)c2cnc3ncc(C#N)cc3n2)c(C)c1,generated,317.3520000000001,99.9
ACVE,0,CC(C)c1ccc(CNC(=O)NCCCc2ccccn2)cc1,generated,311.429,99.9
ACUY,0,Cc1nc2c(n1CC(=O)NCc1ccnc(OCC3CC3)c1)CCCC2,generated,354.45400000000024,99.9
ACUZ,0,CCOCCc1nc2sc3c(c2c(=O)[nH]1)CCC(C)C3,generated,292.40400000000005,99.9
ACVY,0,O=C(CCCNC(=O)c1ccc(I)cc1)Nc1cccc(F)c1F,generated,444.2190000000001,99.9
ACVF,0,O=C(NCNc1ccc(-c2ccccc2)nc1)NCc1ccccc1,generated,332.40700000000004,99.9
ACVX,0,CCC(=O)N1CCc2c(sc(=O)n2-c2ccc(OC)cc2)C1,generated,318.3980000000001,99.9
ACVK,0,COc1nc(-c2ccc(Cl)cc2)c(O)c(=O)[nH]1,generated,252.65699999999998,99.9
ACVL,0,Cc1ccc(-c2nnc(NCc3ccccc3)s2)cc1NC(=O)C(C)C,generated,366.4900000000001,99.9
ACVM,0,CCCCCNC(=O)Nc1cc(C)nc2c1c(=O)[nH]n2C,generated,291.35499999999996,99.9
ACVN,0,Cc1ccc(Nc2nc3ccccc3n2Cc2ccccc2)c(N)c1,generated,328.4190000000001,99.9
ACVO,0,Cn1c(C(F)(F)F)nn(Cc2ccc(-c3cccc(C(=O)O)c3)cc2)c1=O,generated,377.3220000000001,99.9
ACVI,0,COC(=O)C1CN(Cc2ccc3c(c2)OCO3)CCO1,generated,279.29200000000003,99.9
ACVH,0,CCOc1ccccc1NC(=O)Cc1c(C)nc2ccccn12,generated,309.36899999999997,99.9
ACVP,0,CCOC(=O)c1cnn(Cc2cccc(NC(C)=O)c2)c1C,generated,301.34600000000006,99.9
ACVS,0,COc1ccc(C(=O)OC(C)C(=O)NCc2ccnn2C)cc1,generated,317.345,99.9
ACVT,0,COc1ccc(C=CC(=O)NCC(O)COc2ccc(-c3ccccc3)cc2)cc1,generated,403.47800000000007,99.9
ACVU,0,CC12CCC(=O)C(=CNc3ccc(NC(=O)c4cc(O)cc(O)c4)cc3)C1C2,generated,378.4280000000001,99.9
ACVV,0,CN(C)c1cccc(CNC(=O)Cc2coc3ccccc23)c1,generated,308.381,99.9
ACVW,0,COc1cc(C(=O)Nc2ccn(Cc3cccc(F)c3)n2)ccn1,generated,326.331,99.9
ACVQ,0,CN(Cc1cnn(C)c1)C(=O)COc1ccc(Cl)cc1Cl,generated,328.19900000000007,99.9
ACVR,0,Cc1cc(C(=O)Nc2ccc(F)cc2)c(=O)oc1-c1ccccc1,generated,323.32300000000004,99.9
ACVJ,0,CC(C)CC1=C(C(=O)N2CCCC2)C(C)(O)C(=O)O1,generated,267.32499999999993,99.9
ACVZ,0,CN(CCCNc1ccc2nc(S(N)(=O)=O)[nH]c2c1)c1ccccc1,generated,359.45500000000004,99.9
ACWU,0,O=C(O)CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(C(=NO)c2ccccc2)cc1OCCCNCCCS,generated,1497.925,99.9
ACWC,0,Cc1cc(CC(=O)Nc2c(C)c(C)n(C)c(=O)c2C)c(C)nc1C,generated,327.4280000000001,99.9
ACWD,0,COc1ccc(C=Cc2nc(SCc3ccccc3)n[nH]2)cc1OC,generated,353.44700000000006,99.9
ACWE,0,CSc1nnc(NC(=O)CSc2nc(O)c3ccccc3n2)s1,generated,365.46500000000003,99.9
ACWF,0,Cc1cc(C)c(Nc2nccc(Nc3ccc(C(=O)N4CCC(C)CC4)cc3)n2)c(C)c1,generated,429.56800000000027,99.9
ACWG,0,CC(=O)Nc1ccc(C(OC(=O)C(C)(C)c2ccccc2)C(C)C)cc1,generated,353.46200000000005,99.9
ACWH,0,CC(C)(C)OC(=O)N1CCC2(C1)OCC(=O)N2Cc1ccco1,generated,322.361,99.9
ACWB,0,Cc1ccc(C)c(OCC(=O)Nc2ccccc2C(N)=O)c1,generated,298.34200000000004,99.9
ACWI,0,CC1(C)CCCC(C(C)(O)C(O)CC(O)CC(=O)O)C1,generated,288.38400000000007,99.9
ACWK,0,Cc1ccc2nc(N=Cc3ccc4[nH]ccc4c3)c(=O)[nH]c2c1,generated,302.33700000000005,99.9
ACWL,0,COC(=O)C1=C(C)NC(N)=Nc2ccc(-c3ccc(OC)cc3)cc21,generated,337.3790000000001,99.9
ACWM,0,Cn1ccc(NC(=O)NCc2ccc3c(c2)OCCCO3)n1,generated,302.33400000000006,99.9
ACWN,0,CCN(CC)c1ncccc1CN1CCOC(C)(c2cnn(C)c2)C1,generated,343.475,99.9
ACWO,0,COc1cccc(CN(C)c2nccc(Nc3ccc(C)nn3)n2)c1,generated,336.39900000000006,99.9
ACWP,0,COC(=O)C(C)(C)CC(=O)C(CCC(=O)O)NC(=O)c1cc(O)nc(O)c1,generated,382.36900000000014,99.9
ACWJ,0,CCc1nnc(NC(=O)C(C)Sc2ccc(C(C)C)nc2)s1,generated,336.48600000000005,99.9
ACWA,0,O=C1c2ccccc2C(=O)N1CCCCCCCCNC1=NCCN1,generated,342.443,99.9
ACWQ,0,O=C(Cn1nc(-c2ccccc2)oc1=O)NCCc1ccccn1,generated,324.34000000000003,99.9
ACWS,0,COC(=O)CCNC(=O)Cc1c(F)cccc1OCc1ccccc1,generated,345.37000000000006,99.9
ACWV,0,NC(Cc1ccc(-c2cccc(Oc3ccc(-c4ccccc4)cc3)c2)cc1)C(=O)O,generated,409.48500000000007,99.9
ACWW,0,CCOCC(=O)NC(c1ccc(Cl)cc1)C1CCCCO1,generated,311.80900000000014,99.9
ACWX,0,COC(=O)CC1N=C(c2ccc([N+](=O)[O-])cc2)NC1c1ccc(-c2ccccc2)cc1,generated,415.4490000000001,99.9
ACWY,0,COc1cccc(CN2CC3=C(CCCC3)C(=O)NC2=O)c1,generated,300.35799999999995,99.9
ACWZ,0,CC(CCc1ccccc1)NC(=O)C(C)(C)CNC(=O)C(C)C,generated,318.46100000000007,99.9
ACWT,0,Nc1cc(Oc2ccc3c(C(=O)Cc4c(Cl)cccc4Cl)cc(=O)oc3c2)ccc1NC(=O)C=CCOCc1ccccc1,generated,629.4960000000001,99.9
ACWR,0,CC(=O)NCCc1cc(O)c2c(c1)S(=O)(=O)c1ccccc1C2=O,generated,345.3760000000001,99.9
ACXA,0,CC12CCCC3(C1)Oc1cc(O)ccc1C3CC2,generated,244.334,99.9
ACXD,0,COc1ccc(-c2cc(-c3nc(-c4ccc(F)cc4)cs3)no2)cc1,generated,352.39000000000004,99.9
ACXE,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,336.439,99.9
ACXF,0,Cc1ccc(C(=O)N2CCN(C3CCN(Cc4cccc(Cl)c4)CC3)CC2)cc1-c1ccc(C#Cc2ccccc2)cc1,generated,588.1950000000004,99.9
ACXG,0,CCCCCCCCCCCCCCCCC(=O)Nc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,generated,514.154,99.9
ACXH,0,CN(C)c1ccc(Cc2n[nH]c3ccc(NC(=O)c4cccc(C#N)c4)cc23)cc1,generated,395.46600000000007,99.9
ACXB,0,O=C(C=Cc1ccccc1)Nc1nnc(SCCCN2CCCCC2)n1Cc1ccccc1,generated,461.6350000000004,99.9
ACXC,0,CC(=O)c1ccc(OCC(=O)Nc2ccc3nc(N4CCOCC4)ccc3c2)cc1,generated,405.45400000000024,99.9
ACXI,0,Cc1ccc(O)c(-c2ccc(F)cc2)c1NC(=O)C(N)CCc1ccccc1,generated,378.4470000000002,99.9
ACXK,0,CC(C)c1cc(C(=O)Nc2cnc(C(C)(C)C)s2)c[nH]1,generated,291.41999999999996,99.9
ACPA,0,COc1ccc(C(C)NC(=O)NC(C)C(=O)NC(C)C)cc1,generated,307.39400000000006,99.9
ACXN,0,CN(C)C(=O)c1ccc(Cl)c(CC(=O)Nc2ccnn2C)c1,generated,320.78,99.9
ACXO,0,CCCCN(CCCC)C(=O)C(C)NC(=O)N1CCN(C(=O)N2CCCS2(=O)=O)CC1,generated,459.61300000000034,99.9
ACXP,0,Oc1ccccc1Cc1nc(-c2ccncc2)n[nH]1,generated,252.27700000000002,99.9
ACXQ,0,COc1ccc(NC(=O)COC(=O)C(NC(=O)C(S)C(C)(C)C)C(C)C)cc1,generated,410.5360000000001,99.9
ACXR,0,O=C(NCCCC1CCCCC1)NC1CCC(CCN2CCCC2)CC1,generated,363.59000000000026,99.9
ACYB,0,Cc1noc(CNC(=O)NC(C)c2ccc(F)c(F)c2)n1,generated,296.277,99.9
ACXM,0,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,generated,321.4170000000001,99.9
ACXS,0,O=C(Nc1cccc(F)c1)NC1CCN(c2ccccc2)C1=O,generated,313.33200000000005,99.9
ACXV,0,CC(C)Cc1ncc(CN(C(=O)NCc2ccncc2)C2CC2)s1,generated,344.4840000000001,99.9
ACXW,0,Cc1cc(C(C)NC(=O)N2CCN(CC(N)=O)C2)c(C)o1,generated,294.35499999999996,99.9
ACXX,0,CCOC(=O)C1(C)CC(c2ccc(C#N)cc2)=NC(C)=C1C#N,generated,307.35300000000007,99.9
ACXY,0,COc1cccc2cc(-c3ccc(O)cc3)c(C3CC3)cc12,generated,290.362,99.9
ACXZ,0,COc1cc(OC)cc(-c2nn3c(-c4ccccc4)nnc3s2)c1,generated,338.39200000000005,99.9
ACXT,0,CCOC(=O)c1[nH]c(C)cc1-c1csc(C(C)(C)C)n1,generated,292.40400000000005,99.9
ACXU,0,CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(=O)NC3CCCC3)CCC12,generated,385.5920000000002,99.9
